,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,21,Madrid,5,Trabajo
1,Mujer,34,Madird,3,Familia
2,Hombre,78,Barcelona,2,Familia
3,Hombre,22,Madrid,4,Otro
4,Hombre,24,Madrid,3,Estudios Superiores
5,Mujer,30,Valencia,4,A través de otra persona
6,Hombre,22,Madrid,3,Estudios de Primaria/Secundaria
7,Mujer,22,Madrid,4,Estudios de Primaria/Secundaria
8,Mujer,22,Madrid,4,Estudios de Primaria/Secundaria
9,Mujer,22,Madrid,5,Estudios de Primaria/Secundaria
10,Mujer,21,Madrid,4,Aficiones comunes
11,Mujer,22,Madird,4,Estudios de Primaria/Secundaria
12,Mujer,26,Valencia,3,A través de otra persona
13,Hombre,23,Madrid,4,Familia
14,Hombre,18,Madrid,2,Vecino/a
15,Hombre,26,Madird,4,Trabajo
16,Hombre,56,Madrid,2,Familia
17,Hombre,45,Marid,3,Trabajo
18,Mujer,21,Madrid,4,A través de otra persona
19,Mujer,22,Madrid,4,A través de otra persona
20,Mujer,32,Madrid,5,Trabajo
21,Hombre,29,Malaga,4,Trabajo
22,Hombre,23,Jaen,4,Trabajo
23,Hombre,29,Argentina,3,Trabajo
24,Hombre,22,Canarias,3,A través de otra persona
25,Mujer,22,Bilbao,3,A través de otra persona
26,Mujer,22,mADRID,3,Estudios de Primaria/Secundaria
27,Mujer,22,Jaen,4,Aficiones comunes
28,Hombre,31,Madrid,4,A través de otra persona
29,Hombre,22,Madrid,3,Estudios de Primaria/Secundaria
