,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,56.0,Asturias,5.0,A través de otra persona
1,Hombre,62.0,Asturias,5.0,Aficiones comunes
2,Hombre,56.0,Reino Unido,5.0,Aficiones comunes
3,Mujer,57.0,Asturias,4.0,Trabajo
4,Mujer,55.0,Asturias,3.0,Trabajo
5,Mujer,53.0,Asturias,4.0,A través de otra persona
6,Hombre,55.0,Asturias,3.0,Aficiones comunes
7,Hombre,64.0,Asturias,3.0,Trabajo
8,Mujer,49.0,Reino Unido,4.0,A través de otra persona
9,Mujer,45.0,Asturias,4.0,Aficiones comunes
10,Mujer,56.0,Reino Unido,4.0,A través de otra persona
11,Mujer,57.0,Asturias,3.0,Aficiones comunes
12,Hombre,66.0,Asturias,2.0,Trabajo
13,Hombre,57.0,Asturias,2.0,Trabajo
14,Mujer,46.0,Asturias,2.0,Trabajo
15,Hombre,57.0,Asturias,3.0,A través de otra persona
16,Mujer,56.0,Asturias,2.0,A través de otra persona
17,Hombre,47.0,Asturias,2.0,Aficiones comunes
18,Hombre,56.0,Asturias,2.0,A través de otra persona
19,Hombre,65.0,Asturias,3.0,Aficiones comunes
20,Mujer,55.0,Estados Unidos,2.0,Aficiones comunes
21,Mujer,57.0,Asturias,3.0,Aficiones comunes
22,Mujer,55.0,Asturias,3.0,Aficiones comunes
23,Hombre,45.0,Asturias,2.0,Aficiones comunes
24,Hombre,72.0,Asturias,2.0,A través de otra persona
25,Mujer,57.0,Asturias,2.0,Aficiones comunes
26,Mujer,67.0,Asturias,2.0,A través de otra persona
27,Mujer,57.0,Asturias,2.0,Aficiones comunes
28,Mujer,63.0,Asturias,2.0,A través de otra persona
29,Hombre,42.0,Asturias,2.0,Aficiones comunes
