,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,57.0,Fuenlabrada ,5.0,Familia
1,Hombre,62.0,Fuenlabrada ,5.0,Familia
2,Hombre,35.0,Soria,5.0,Familia
3,Hombre,22.0,Torrijos,5.0,A través de otra persona
4,Hombre,23.0,Fuenlabrada ,4.0,Estudios Superiores
5,Hombre,23.0,Móstoles ,3.0,Estudios Superiores
6,Hombre,23.0,Alcorcón ,3.0,Estudios Superiores
7,Mujer,23.0,Madrid,4.0,Estudios Superiores
8,Mujer,23.0,Toledo,4.0,Estudios Superiores
9,Mujer,23.0,Madrid ,3.0,Estudios Superiores
10,Mujer,23.0,Madrid,3.0,Estudios Superiores
11,Mujer,22.0,Fuenlabrada ,3.0,Vecino/a
12,Mujer,23.0,Fuenlabrada ,3.0,Vecino/a
13,Mujer,22.0,Fuenlabrada ,3.0,A través de otra persona
14,Hombre,60.0,Griñón ,1.0,Trabajo
15,Hombre,38.0,Madrid,1.0,Trabajo
16,Mujer,34.0,Fuenlabrada ,1.0,Trabajo
17,Mujer,37.0,Fuenlabrada ,1.0,Trabajo
18,Hombre,42.0,Madrid,1.0,Trabajo
19,Hombre,37.0,Madrid ,1.0,Trabajo
20,Mujer,23.0,Madrid,4.0,Estudios Superiores
21,Hombre,23.0,Madrid,2.0,Estudios Superiores
22,Hombre,23.0,Móstoles ,1.0,Estudios Superiores
23,Mujer,50.0,Torrijos,2.0,Familia
24,Mujer,63.0,Alcorcón ,1.0,Familia
25,Hombre,24.0,Móstoles ,2.0,Familia
26,Hombre,22.0,Torrijos ,3.0,A través de otra persona
27,Hombre,22.0,Torrijos ,3.0,A través de otra persona
28,Hombre,22.0,Torrijos ,3.0,A través de otra persona
29,Mujer,22.0,Torrijos ,2.0,A través de otra persona
