,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,21.0,Madrid,5.0,Estudios de Primaria/Secundaria
1,Hombre,21.0,Madrid,4.0,Familia
2,Mujer,54.0,Madrid,5.0,Familia
3,Mujer,21.0,Madrid,5.0,Estudios Superiores
4,Mujer,21.0,Madrid ,5.0,Estudios Superiores
5,Hombre,22.0,Madrid,5.0,Aficiones comunes
6,Hombre,16.0,Madrid ,5.0,Familia
7,Mujer,21.0,Madrid ,4.0,Estudios de Primaria/Secundaria
8,Mujer,45.0,Madrid ,5.0,Familia
9,Mujer,21.0,Madrid ,5.0,Estudios de Primaria/Secundaria
10,Mujer,21.0,Madrid,2.0,Estudios de Primaria/Secundaria
11,Mujer,21.0,Madrid,4.0,Estudios de Primaria/Secundaria
12,Mujer,21.0,Madrid ,3.0,Estudios de Primaria/Secundaria
13,Mujer,7.0,Madrid ,5.0,Familia
14,Hombre,22.0,Madrid ,2.0,Vecino/a
15,Hombre,24.0,Madrid,1.0,Vecino/a
16,Hombre,54.0,Madrid ,4.0,A través de otra persona
17,Hombre,52.0,Murcia ,4.0,Familia
18,Mujer,19.0,Murcia,4.0,Familia
19,Mujer,21.0,Madrid ,4.0,Estudios de Primaria/Secundaria
20,Mujer,17.0,Murcia ,5.0,Familia
21,Mujer,22.0,Madrid,5.0,A través de otra persona
22,Mujer,21.0,Madrid ,4.0,Estudios de Primaria/Secundaria
23,Mujer,21.0,Madrid ,5.0,Estudios de Primaria/Secundaria
24,Mujer,21.0,Zaragoza,3.0,Estudios Superiores
25,Mujer,21.0,Canarias,3.0,Estudios Superiores
26,Mujer,22.0,Madrid ,4.0,Vecino/a
27,Hombre,21.0,Madrid ,2.0,Estudios de Primaria/Secundaria
28,Mujer,21.0,Canarias,4.0,Estudios Superiores
29,Mujer,21.0,Madrid ,3.0,Estudios de Primaria/Secundaria
