,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,44.0,Cullar vega,5.0,Familia
1,Mujer,39.0,Granada,5.0,Familia
2,Hombre,73.0,Las Gabias ,5.0,Familia
3,Mujer,64.0,Armilla,5.0,Familia
4,Hombre,63.0,Armilla,5.0,Familia
5,Hombre,29.0,Armilla,5.0,Familia
6,Mujer,34.0,Armería ,5.0,Familia
7,Hombre,62.0,Armilla,3.0,Familia
8,Mujer,27.0,Armilla,5.0,Familia
9,Mujer,61.0,Armilla,5.0,Familia
10,Mujer,21.0,Armilla,5.0,Familia
11,Mujer,32.0,Cullar vega,3.0,Familia
12,Hombre,30.0,Formentera,2.0,Familia
13,Mujer,58.0,Churriana de la vega,3.0,Aficiones comunes
14,Hombre,60.0,Las Gabias ,3.0,Vecino/a
15,Mujer,59.0,Las Gabias ,3.0,Vecino/a
16,Hombre,73.0,Las Gabias ,5.0,Familia
17,Hombre,74.0,Las Gabias ,3.0,Vecino/a
18,Mujer,70.0,Las Gabias ,2.0,Vecino/a
19,Hombre,34.0,Las Gabias ,1.0,Vecino/a
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
