,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,22,Leganes,5,Estudios de Primaria/Secundaria
1,Hombre,22,Leganes ,5,Estudios de Primaria/Secundaria
2,Hombre,22,Carrascal ,4,A través de otra persona
3,Hombre,22,Misma Calle de Leganes ,3,Estudios de Primaria/Secundaria
4,Hombre,20,Leganes Norte ,2,A través de otra persona
5,Mujer,21,Leganes,4,A través de otra persona
6,Mujer,19,Misma Calle,5,Familia
7,Hombre,21,Vallecas,4,Estudios Superiores
8,Mujer,21,Barrio Salamanca ,5,Estudios Superiores
9,Hombre,22,Leganes ,3,Estudios de Primaria/Secundaria
10,Hombre,21,Alcorcon,3,Estudios Superiores
11,Hombre,22,Carrascal ,2,Aficiones comunes
12,Hombre,24,Carrascal ,2,Otro
13,Hombre,22,Leganes,2,A través de otra persona
14,Mujer,18,Aluche ,1,Familia
15,Hombre,21,Aluche,2,Familia
16,Hombre,20,Misma Calle,5,Familia
17,Hombre,26,Ensanche Vallecas ,4,A través de otra persona
18,Hombre,22,Leganes,3,Vecino/a
19,Hombre,22,Pueblo De Ciudad Real,3,Aficiones comunes
20,Mujer,23,Alcorcon ,4,A través de otra persona
21,Mujer,24,Alcorcon ,4,A través de otra persona
22,Mujer,21,Leganes,4,A través de otra persona
23,Hombre,22,Leganes Norte,3,Otro
24,Hombre,22,Lega,1,A través de otra persona
25,Hombre,25,Leganes,1,Otro
26,Mujer,21,Boadilla,3,Estudios Superiores
27,Hombre,22,Getafe,5,Estudios Superiores
28,Hombre,22,Tetuan,4,Estudios Superiores
29,Hombre,22,getafe,3,Estudios Superiores
