,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,31,Madrid,5,Estudios de Primaria/Secundaria
1,Hombre,32,Madrid,5,A través de otra persona
2,Mujer,32,Madrid ,5,A través de otra persona
3,Mujer,28,Madrid,5,Otro
4,Hombre,57,Madrid,2,Familia
5,Mujer,57,Madrid,2,Familia
6,Mujer,25,Madrid ,3,Familia
7,Hombre,32,Madrid ,3,Aficiones comunes
8,Hombre,31,Madrid ,3,Estudios Superiores
9,Mujer,32,Madrid ,3,Estudios Superiores
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
