,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,69.0,MADRID,5.0,Familia
1,Hombre,65.0,BARCELONA,5.0,Familia
2,Hombre,61.0,MADRID,5.0,Familia
3,Hombre,55.0,MADRID,5.0,Familia
4,Mujer,69.0,MADRID,3.0,Estudios de Primaria/Secundaria
5,Mujer,69.0,MADRID,2.0,A través de otra persona
6,Mujer,70.0,MADRID,4.0,A través de otra persona
7,Hombre,75.0,MADRID,5.0,Familia
8,Hombre,40.0,MADRID,5.0,Familia
9,Hombre,36.0,MADRID,5.0,Familia
10,Mujer,43.0,LONDRES,5.0,Familia
11,Mujer,65.0,MADRID,5.0,A través de otra persona
12,Hombre,72.0,CASTELLON,5.0,A través de otra persona
13,Hombre,69.0,MADRID,5.0,A través de otra persona
14,Mujer,69.0,MADRID,5.0,Estudios de Primaria/Secundaria
15,Hombre,67.0,VALENCIA,4.0,Estudios de Primaria/Secundaria
16,Mujer,60.0,MADRID,5.0,Familia
17,Hombre,77.0,MADRID,2.0,Familia
18,Mujer,66.0,MADRID,5.0,Estudios Superiores
19,Mujer,60.0,BARCELONA,5.0,Familia
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
