,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,63.0,Valencia - Venezuela,5.0,Familia
1,Hombre,69.0,Valencia - Venezuela,5.0,Familia
2,Hombre,36.0,Lima - Perú,3.0,Trabajo
3,Mujer,36.0,Buenos Aires - Argentina,3.0,Trabajo
4,Hombre,55.0,Madrid - España,3.0,Trabajo
5,Mujer,54.0,Valencia - Venezuela,4.0,Vecino/a
6,Hombre,81.0,Valencia - Venezuela,4.0,Vecino/a
7,Mujer,42.0,Valencia - Venezuela,2.0,Vecino/a
8,Mujer,63.0,Valencia - Venezuela,3.0,Vecino/a
9,Mujer,91.0,Valencia - Venezuela,5.0,Familia
10,Mujer,71.0,Valencia - Venezuela,5.0,Familia
11,Hombre,35.0,Valencia - Venezuela,3.0,Estudios Superiores
12,Hombre,37.0,Quito - Ecuador,3.0,Estudios Superiores
13,Hombre,37.0,Vancouver - Canadá,3.0,Estudios Superiores
14,Hombre,42.0,Bogotá - Colombia,3.0,Trabajo
15,Hombre,46.0,Valencia - Venezuela,3.0,Trabajo
16,Hombre,47.0,Valencia - Venezuela,2.0,Trabajo
17,Hombre,42.0,Valencia - Venezuela,3.0,Trabajo
18,Mujer,42.0,Valencia - Venezuela,4.0,Familia
19,Mujer,48.0,Buenos Aires - Argentina,3.0,Trabajo
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
