,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,31,Alcorcon,4,A través de otra persona
1,Hombre,31,Getafe,4,Estudios de Primaria/Secundaria
2,Hombre,31,Madrid,4,Estudios de Primaria/Secundaria
3,Mujer,30,Madrid,5,Estudios de Primaria/Secundaria
4,Mujer,27,Madrid ,4,Familia
5,Hombre,31,Madrid,4,Estudios Superiores
6,Hombre,31,Getafe,4,Estudios de Primaria/Secundaria
7,Hombre,64,Madrid,5,Familia
8,Hombre,33,Madrid ,4,A través de otra persona
9,Hombre,31,Madrid ,4,A través de otra persona
10,Hombre,31,Madrid,3,A través de otra persona
11,Hombre,31,Madrid ,4,Vecino/a
12,Hombre,33,Getafe ,4,A través de otra persona
13,Mujer,30,Getafe ,4,A través de otra persona
14,Hombre,32,Alcobendas ,3,Trabajo
15,Mujer,63,Madrid ,5,Familia
16,Hombre,56,Alcorcon,3,Aficiones comunes
17,Hombre,29,Suiza,3,Aficiones comunes
18,Mujer,28,Navacerrada ,3,Aficiones comunes
19,Hombre,27,Getafe ,3,Familia
20,Mujer,30,Madrid ,4,A través de otra persona
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
