,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,28,Madrid,5,Trabajo
1,Mujer,27,Meco,5,Trabajo
2,Mujer,29,Colmenar,5,Trabajo
3,Mujer,28,Madrid,4,Trabajo
4,Hombre,48,Madrid,4,Aficiones comunes
5,Mujer,38,Madrid,5,Aficiones comunes
6,Hombre,33,Madrid,2,Aficiones comunes
7,Mujer,48,Asturias,4,Aficiones comunes
8,Mujer,27,Madrid,3,Trabajo
9,Hombre,40,Madrid,2,Aficiones comunes
10,Mujer,33,Madrid,2,Aficiones comunes
11,Mujer,28,Madrid,3,Estudios Superiores
12,Hombre,26,Madrid,3,Estudios Superiores
13,Mujer,33,Madrid,1,Aficiones comunes
14,Mujer,27,Boadilla del Monte,4,Trabajo
15,Mujer,52,Madrid,2,Trabajo
16,Mujer,32,Madrid,3,Trabajo
17,Mujer,30,Madrid,1,Trabajo
18,Mujer,27,Madrid,3,Trabajo
19,Hombre,34,Alcalá de Henares,1,Trabajo
20,Mujer,25,Madrid,2,Aficiones comunes
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
