,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,39.0,La solana ,3.0,Familia
1,Mujer,22.0,La solana ,5.0,Familia
2,Hombre,30.0,La solana ,3.0,Familia
3,Mujer,60.0,La solana ,4.0,Familia
4,Hombre,58.0,La solana ,4.0,Familia
5,Mujer,63.0,La solana ,2.0,Familia
6,Mujer,32.0,La solana ,5.0,Estudios de Primaria/Secundaria
7,Mujer,32.0,La solana ,4.0,Estudios de Primaria/Secundaria
8,Hombre,30.0,La solana ,3.0,A través de otra persona
9,Hombre,24.0,La solana ,5.0,Familia
10,Hombre,32.0,Toledo ,5.0,Trabajo
11,Hombre,34.0,Toledo ,3.0,Trabajo
12,Mujer,44.0,Cuenca ,4.0,Trabajo
13,Mujer,60.0,Cuenca ,3.0,Trabajo
14,Mujer,32.0,Jaén ,5.0,Estudios Superiores
15,Mujer,37.0,Vigo ,4.0,Estudios Superiores
16,Hombre,23.0,La solana ,4.0,A través de otra persona
17,Hombre,20.0,La solana,2.0,Otro
18,Mujer,54.0,La solana,3.0,Familia
19,Hombre,4.0,La Solana ,5.0,Familia
20,Mujer,2.0,La solana ,4.0,Familia
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
