,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,22.0,Madrid ,5.0,Estudios de Primaria/Secundaria
1,Hombre,60.0,Madrid ,5.0,Familia
2,Mujer,57.0,Madrid ,5.0,Familia
3,Hombre,20.0,Madrid ,5.0,Familia
4,Hombre,22.0,Madrid ,5.0,Estudios de Primaria/Secundaria
5,Hombre,22.0,Madrid ,4.0,Vecino/a
6,Hombre,22.0,Madrid ,5.0,Estudios de Primaria/Secundaria
7,Hombre,21.0,Masdiis ,3.0,A través de otra persona
8,Hombre,22.0,Madrid ,5.0,Estudios de Primaria/Secundaria
9,Hombre,30.0,Madrid ,4.0,A través de otra persona
10,Hombre,22.0,Madrid ,3.0,Trabajo
11,Mujer,21.0,Madrid ,4.0,Estudios de Primaria/Secundaria
12,Mujer,22.0,Madrid ,4.0,Estudios de Primaria/Secundaria
13,Mujer,21.0,Madrid ,2.0,Estudios de Primaria/Secundaria
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
