,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,44.0,Madrid ,5.0,Aficiones comunes
1,Hombre,44.0,Madrid,4.0,Trabajo
2,Mujer,33.0,Madrid ,3.0,A través de otra persona
3,Hombre,42.0,Madrid ,3.0,A través de otra persona
4,Hombre,38.0,Madrid,4.0,Aficiones comunes
5,Hombre,28.0,Madrid ,4.0,Trabajo
6,,,,,
7,,,,,
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
