,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,42.0,Madrid,4.0,Estudios Superiores
1,Mujer,42.0,Madrid,4.0,Estudios Superiores
2,Mujer,42.0,Madrid,4.0,Estudios Superiores
3,Mujer,41.0,Madrid,4.0,Estudios Superiores
4,Mujer,41.0,Madrid,4.0,Estudios Superiores
5,Mujer,44.0,Madrid,4.0,Estudios Superiores
6,Mujer,45.0,Madrid,4.0,Estudios Superiores
7,Mujer,42.0,Madrid,4.0,Estudios Superiores
8,Mujer,41.0,Madrid,4.0,Estudios Superiores
9,Mujer,41.0,Madrid,4.0,Estudios Superiores
10,Mujer,44.0,Madrid,4.0,Familia
11,Hombre,47.0,Madrid,3.0,Familia
12,Hombre,41.0,Madrid,5.0,Aficiones comunes
13,Hombre,37.0,Madrid,4.0,Familia
14,Mujer,34.0,Madrid,4.0,Familia
15,Mujer,40.0,Madrid,4.0,Aficiones comunes
16,Mujer,40.0,Canada,5.0,A través de otra persona
17,Mujer,41.0,Belgica,5.0,Estudios Superiores
18,Hombre,39.0,Madrid,2.0,A través de otra persona
19,Mujer,41.0,Madrid,3.0,Estudios de Primaria/Secundaria
20,Mujer,41.0,Madrid,3.0,Estudios de Primaria/Secundaria
21,Mujer,42.0,Madrid,3.0,Estudios de Primaria/Secundaria
22,Mujer,42.0,Segovia,3.0,Estudios de Primaria/Secundaria
23,Mujer,41.0,Inglaterra,3.0,Estudios de Primaria/Secundaria
24,Mujer,41.0,Madrid,2.0,Estudios de Primaria/Secundaria
25,Mujer,41.0,Madrid,2.0,Estudios de Primaria/Secundaria
26,Hombre,67.0,Madrid,4.0,Aficiones comunes
27,Mujer,47.0,Madrid,4.0,Aficiones comunes
28,Mujer,42.0,Asturias,4.0,Trabajo
29,Mujer,44.0,Madrid,3.0,Trabajo
30,Mujer,41.0,Madrid,3.0,Trabajo
31,Mujer,44.0,Madrid,3.0,Trabajo
32,Mujer,41.0,Madrid,4.0,Trabajo
33,Hombre,45.0,Madrid,3.0,Trabajo
34,Hombre,43.0,Madrid,4.0,Trabajo
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
