,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,22,madrid,5,Aficiones comunes
1,Mujer,20,Valencia ,3,A través de otra persona
2,Mujer,21,Madrid ,2,Estudios de Primaria/Secundaria
3,Mujer,21,madrid,1,Estudios de Primaria/Secundaria
4,Mujer,21,madrid,3,Estudios de Primaria/Secundaria
5,Mujer,21,madrid,1,Estudios de Primaria/Secundaria
6,Mujer,21,Madrid ,5,Estudios Superiores
7,Mujer,21,la rioja,5,Estudios Superiores
8,Mujer,21,madrid,5,Estudios Superiores
9,Mujer,21,Tenerife ,5,Estudios Superiores
10,Hombre,21,madrid,5,Estudios de Primaria/Secundaria
11,Hombre,21,madrid,4,Estudios de Primaria/Secundaria
12,Hombre,21,valencia,4,A través de otra persona
13,Hombre,22,madrid,2,A través de otra persona
14,Hombre,21,valencia,5,A través de otra persona
15,Hombre,20,valencia,3,A través de otra persona
16,Mujer,24,madrid,4,Familia
17,Mujer,57,madrid,5,Familia
18,Hombre,23,madrid,1,A través de otra persona
19,Hombre,21,madrid,1,A través de otra persona
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
