,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,55,Madrid,5,Familia
1,Hombre,59,Madrid,4,Familia
2,Mujer,26,Costa Rica,5,Estudios de Primaria/Secundaria
3,Mujer,26,Madrid,5,Estudios de Primaria/Secundaria
4,Hombre,24,Madrid,5,A través de otra persona
5,Hombre,26,Madrid,5,Estudios Superiores
6,Mujer,26,Madrid,3,Estudios Superiores
7,Hombre,26,Madrid,3,A través de otra persona
8,Hombre,26,Barcelona,3,Estudios Superiores
9,Mujer,28,León,5,Familia
10,Hombre,26,Tolouse,3,Estudios Superiores
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
