,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,34.0,Isnos Huila Colombia,4.0,Trabajo
1,Hombre,35.0,Medellín Antioquia Colombia,4.0,Trabajo
2,Hombre,32.0,La Sierra Tolima Colombia,4.0,Trabajo
3,Hombre,24.0,La Sierra Tolima Colombia,3.0,Trabajo
4,Hombre,32.0,Rivera Huila Colombia,4.0,Trabajo
5,Hombre,40.0,Neiva Huila Colombia,4.0,Trabajo
6,Hombre,24.0,La Argentina Huila Colombia,4.0,Trabajo
7,Hombre,31.0,La Sierra Tolima Colombia,4.0,Trabajo
8,Hombre,32.0,La Argentina Huila Colombia,4.0,Trabajo
9,Hombre,33.0,La Sierra Tolima Colombia,4.0,Trabajo
10,Hombre,28.0,Neiva Huila Colombia,4.0,Trabajo
11,Hombre,45.0,Ibagué Tolima,4.0,Trabajo
12,Hombre,35.0,Medellín Antioquia Colombia,3.0,Trabajo
13,Hombre,20.0,Rionegro Antioquia Colombia,5.0,Familia
14,Hombre,33.0,Medellín Antioquia Colombia,5.0,Familia
15,Hombre,19.0,Rionegro Antioquia Colombia,4.0,Familia
16,Hombre,17.0,Valencia España,4.0,Familia
17,Mujer,35.0,Medellín Antioquia Colombia,4.0,Trabajo
18,Mujer,32.0,Medellín Antioquia Colombia,3.0,Trabajo
19,Mujer,27.0,Rionegro Antioquia Colombia,3.0,Trabajo
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
