,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,44.0,Cullar vega,5.0,Familia
1,Hombre,29.0,Armilla,5.0,Familia
2,Mujer,34.0,Almeria,5.0,Familia
3,Hombre,44.0,Cullar vega,5.0,Familia
4,Mujer,29.0,Churriana de la vega,4.0,Trabajo
5,Mujer,33.0,Caniles,4.0,Trabajo
6,Mujer,28.0,Granada,4.0,Trabajo
7,Mujer,39.0,Granada,3.0,Trabajo
8,Mujer,37.0,Granada,2.0,Trabajo
9,Hombre,29.0,Granada,1.0,Trabajo
10,Mujer,38.0,Cullar vega,3.0,Trabajo
11,Mujer,37.0,Las Gabias,1.0,Trabajo
12,Mujer,21.0,Granada,4.0,Trabajo
13,Hombre,35.0,Las Gabias,3.0,Trabajo
14,Mujer,37.0,Armilla,2.0,Trabajo
15,Mujer,41.0,Churriana de la vega,4.0,Estudios de Primaria/Secundaria
16,Mujer,37.0,Las Gabias ,2.0,Otro
17,Hombre,48.0,Cullar vega,4.0,Trabajo
18,Hombre,51.0,Granada,2.0,Trabajo
19,Mujer,39.0,Granada,2.0,Trabajo
20,Mujer,46.0,Granada,2.0,Trabajo
21,Mujer,26.0,Granada,2.0,Trabajo
22,Mujer,39.0,Granada,2.0,Trabajo
23,Mujer,67.0,Las Gabias,5.0,Familia
24,Hombre,73.0,Las Gabias ,5.0,Familia
25,Mujer,64.0,Armilla,4.0,Familia
26,Hombre,63.0,Armilla ,2.0,Familia
27,Mujer,27.0,Armilla ,3.0,Familia
28,Hombre,61.0,Armilla,2.0,Familia
29,Mujer,31.0,Cullar vega,2.0,Familia
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
