,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,25.0,Getafe,4.0,Familia
1,Mujer,57.0,Alcaudete de la Jara,4.0,Familia
2,Otro,29.0,Alcalá de Henares ,3.0,Estudios Superiores
3,Hombre,29.0,Alcorcón ,2.0,Estudios Superiores
4,Mujer,79.0,Alcaudete de la Jara ,4.0,Familia
5,Hombre,21.0,Getafe ,3.0,Familia
6,Hombre,25.0,Getafe ,3.0,Familia
7,Hombre,55.0,Alcaudete de la Jara ,3.0,Familia
8,Mujer,27.0,Bilbao,3.0,A través de otra persona
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
