,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,26.0,Zaragoza,4.0,A través de otra persona
1,Hombre,25.0,Córdoba,5.0,Otro
2,Hombre,33.0,Zaragoza,4.0,A través de otra persona
3,Hombre,26.0,Zaragoza,3.0,Otro
4,Mujer,30.0,Zaragoza,4.0,A través de otra persona
5,Mujer,25.0,Córdoba,5.0,Estudios de Primaria/Secundaria
6,Mujer,30.0,Córdoba,5.0,A través de otra persona
7,Mujer,25.0,Barcelona,5.0,A través de otra persona
8,Mujer,26.0,Barcelona,5.0,Vecino/a
9,Mujer,50.0,Córdoba,5.0,Familia
10,Hombre,50.0,Córdoba,5.0,Familia
11,Hombre,30.0,Córdoba,5.0,Familia
12,Mujer,27.0,Córdoba,4.0,Familia
13,Mujer,26.0,Barcelona,4.0,A través de otra persona
14,Hombre,26.0,Mallorca,3.0,A través de otra persona
15,Mujer,26.0,Córdoba,4.0,Estudios de Primaria/Secundaria
16,Mujer,26.0,Córdoba,4.0,Estudios de Primaria/Secundaria
17,Hombre,25.0,Córdoba,4.0,Estudios de Primaria/Secundaria
18,Hombre,30.0,Córdoba,4.0,A través de otra persona
19,Hombre,30.0,Córdoba,3.0,A través de otra persona
20,Mujer,50.0,Córdoba,5.0,Familia
21,Hombre,60.0,Córdoba,5.0,Familia
22,Mujer,70.0,Córdoba,5.0,Familia
23,Hombre,70.0,Córdoba,5.0,Familia
24,Hombre,35.0,Córdoba,4.0,Familia
25,Hombre,24.0,Córdoba,4.0,Familia
26,Hombre,25.0,Zaragoza,4.0,Trabajo
27,Mujer,40.0,Zaragoza,3.0,Trabajo
28,Mujer,25.0,Zaragoza,4.0,Trabajo
29,Hombre,50.0,Zaragoza,2.0,Trabajo
30,Mujer,50.0,Zaragoza,2.0,Trabajo
31,Mujer,50.0,Zaragoza,2.0,Trabajo
32,Hombre,60.0,Zaragoza,2.0,Trabajo
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
