,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,19.0,Madrid,5.0,Estudios de Primaria/Secundaria
1,Mujer,20.0,Alcorcón ,5.0,Familia
2,Hombre,18.0,Madrid,3.0,Estudios de Primaria/Secundaria
3,Hombre,19.0,Madrid,4.0,A través de otra persona
4,Mujer,17.0,Arroyomolinos ,2.0,A través de otra persona
5,Mujer,19.0,Madrid,2.0,Estudios de Primaria/Secundaria
6,Mujer,18.0,Madrid,4.0,Estudios Superiores
7,Hombre,18.0,Madrid,2.0,Estudios de Primaria/Secundaria
8,Hombre,19.0,Madrid,5.0,A través de otra persona
9,Hombre,19.0,Madrid,5.0,Estudios de Primaria/Secundaria
10,Mujer,19.0,Madrid,4.0,Estudios de Primaria/Secundaria
11,Hombre,20.0,Leganés ,4.0,Familia
12,Mujer,16.0,Madrid ,5.0,Familia
13,Hombre,17.0,Leganés ,3.0,Familia
14,Hombre,19.0,Madrid ,5.0,Estudios de Primaria/Secundaria
15,Hombre,20.0,Madrid,4.0,Aficiones comunes
16,Hombre,24.0,Madrid,3.0,Otro
17,Mujer,19.0,Madrid,4.0,Estudios de Primaria/Secundaria
18,Mujer,19.0,Madrid ,4.0,Estudios de Primaria/Secundaria
19,Mujer,19.0,Madrid ,4.0,Estudios de Primaria/Secundaria
20,Mujer,19.0,Madrid ,3.0,A través de otra persona
21,Hombre,19.0,Madrid ,3.0,A través de otra persona
22,Hombre,19.0,Madrid ,3.0,Estudios de Primaria/Secundaria
23,Hombre,19.0,Madrid ,3.0,Estudios de Primaria/Secundaria
24,Hombre,28.0,Leganés ,3.0,Familia
25,Hombre,29.0,Leganés ,4.0,Familia
26,Mujer,17.0,Madrid,2.0,Aficiones comunes
27,Mujer,19.0,Madrid,3.0,Aficiones comunes
28,Hombre,19.0,Madrid,5.0,Estudios de Primaria/Secundaria
29,Hombre,19.0,Madrid,4.0,Estudios de Primaria/Secundaria
