,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,23.0,Madrid,5.0,Estudios de Primaria/Secundaria
1,Hombre,25.0,Madrid,4.0,Familia
2,Mujer,24.0,Tenerife,3.0,Aficiones comunes
3,Mujer,22.0,Sevilla ,4.0,Aficiones comunes
4,Mujer,23.0,Sevilla,3.0,Aficiones comunes
5,Hombre,23.0,Madrid,3.0,Estudios Superiores
6,Mujer,23.0,Madrid,2.0,Estudios Superiores
7,Mujer,65.0,Madrid,4.0,Familia
8,Hombre,53.0,Madrid,3.0,Familia
9,Hombre,23.0,Madrid,5.0,Estudios Superiores
10,Mujer,23.0,Madrid,4.0,A través de otra persona
11,Mujer,23.0,Madrid,4.0,Otro
12,Mujer,23.0,Madrid,4.0,Estudios de Primaria/Secundaria
13,Mujer,23.0,Madrid,3.0,Estudios Superiores
14,Mujer,25.0,Madrid,4.0,Aficiones comunes
15,Hombre,23.0,Madrid,4.0,Estudios Superiores
16,Hombre,31.0,Bordeaux,4.0,Otro
17,Hombre,25.0,Lesaka,3.0,Otro
18,Mujer,21.0,Sevilla,3.0,Vecino/a
19,Mujer,25.0,Budapest,3.0,Vecino/a
20,Hombre,27.0,Madrid,3.0,A través de otra persona
21,Hombre,27.0,Pau,3.0,Familia
22,Hombre,23.0,Madrid,3.0,Estudios Superiores
23,Hombre,22.0,Madrid,3.0,Aficiones comunes
24,Hombre,21.0,Almaty,3.0,Otro
25,Mujer,23.0,Varsovia,3.0,Otro
26,Mujer,24.0,Pau,3.0,Familia
27,Hombre,31.0,Poitiers,2.0,Familia
28,Mujer,23.0,Madrid,3.0,Estudios de Primaria/Secundaria
29,Mujer,26.0,Bilbao,2.0,Aficiones comunes
