,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,22,Tenerife,2,Estudios de Primaria/Secundaria
1,Mujer,26,Tenerife,3,Trabajo
2,Mujer,27,Tenerife,2,A través de otra persona
3,Hombre,28,Tenerife,4,Familia
4,Hombre,26,Tenerife,1,Otro
5,Mujer,23,Tenerife,1,A través de otra persona
6,Mujer,27,Tenerife,1,Otro
7,Mujer,24,Tenerife,5,Estudios Superiores
8,Mujer,23,Tenerife,1,A través de otra persona
9,Mujer,23,Tenerife,1,Estudios de Primaria/Secundaria
10,Mujer,23,Tenerife ,2,Estudios de Primaria/Secundaria
11,Hombre,28,Tenerife,1,Otro
12,Mujer,17,Tenerife,1,Otro
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
