,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,30,Madrid,4,A través de otra persona
1,Hombre,31,Madrid,3,Aficiones comunes
2,Mujer,30,Bruselas,2,Aficiones comunes
3,Mujer,31,Madrid,2,Aficiones comunes
4,Mujer,30,Madrid,3,A través de otra persona
5,Mujer,31,Madrid,4,A través de otra persona
6,Mujer,39,Madrid,4,Trabajo
7,Mujer,40,Madrid,4,Trabajo
8,Mujer,63,Madrid,3,Trabajo
9,Hombre,31,Madrid,2,Estudios Superiores
10,Mujer,31,Madrid,3,Estudios Superiores
11,Mujer,31,Madrid,4,Estudios Superiores
12,Hombre,31,Madrid,2,Estudios Superiores
13,Mujer,56,Madrid,4,Familia
14,Hombre,58,Madrid,1,Familia
15,Mujer,29,Madrid,3,Aficiones comunes
16,Hombre,29,Madrid,3,Aficiones comunes
17,Mujer,30,Madrid,4,Aficiones comunes
18,Hombre,29,Almería,4,Aficiones comunes
19,Mujer,28,Madrid,3,Aficiones comunes
20,Mujer,41,Madrid,3,Trabajo
21,Mujer,35,Galicia,5,Trabajo
22,Mujer,33,Madrid,3,Trabajo
23,Mujer,33,Madrid,3,Trabajo
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
