,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,52.0,Madrid,4.0,Familia
1,Hombre,16.0,Madrid,4.0,Familia
2,Hombre,53.0,Madrid,3.0,Familia
3,Hombre,20.0,Madrid,5.0,Estudios de Primaria/Secundaria
4,Mujer,20.0,Aranjuez,5.0,Estudios Superiores
5,Mujer,19.0,Ciudad Real,5.0,Estudios Superiores
6,Mujer,19.0,Madrid,2.0,Estudios de Primaria/Secundaria
7,Mujer,20.0,Madrid,2.0,Estudios de Primaria/Secundaria
8,Mujer,19.0,Madrid,1.0,Estudios de Primaria/Secundaria
9,Mujer,20.0,Madrid,1.0,Estudios de Primaria/Secundaria
10,Mujer,20.0,Madrid,3.0,Aficiones comunes
11,Mujer,45.0,Madrid,3.0,Otro
12,Mujer,36.0,Madrid,2.0,Otro
13,Mujer,28.0,Madrid,3.0,Aficiones comunes
14,Mujer,80.0,Madrid,2.0,Familia
15,Mujer,20.0,Madrid,2.0,Aficiones comunes
16,Mujer,20.0,Madrid,1.0,Aficiones comunes
17,Mujer,20.0,Madrid,4.0,Aficiones comunes
18,Mujer,19.0,Ciudad Real,3.0,Estudios Superiores
19,Mujer,19.0,Canarias,2.0,Estudios Superiores
20,Mujer,20.0,Vitoria,3.0,Estudios Superiores
21,Hombre,20.0,Valdepeñas,2.0,Estudios Superiores
22,Hombre,20.0,Canarias,2.0,Estudios Superiores
23,Mujer,27.0,Madrid,2.0,Aficiones comunes
24,Mujer,30.0,Madrid,2.0,Aficiones comunes
25,Hombre,84.0,Madrid,2.0,Familia
26,Hombre,21.0,Madrid,3.0,A través de otra persona
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
