,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,32.0,Alicante ,5.0,A través de otra persona
1,Mujer,32.0,Inglaterra ,3.0,Estudios de Primaria/Secundaria
2,Mujer,32.0,Jaen,5.0,Estudios de Primaria/Secundaria
3,Mujer,32.0,Inglaterra ,4.0,Estudios Superiores
4,Mujer,31.0,Cádiz ,4.0,Estudios de Primaria/Secundaria
5,Mujer,31.0,Madrid,3.0,Estudios Superiores
6,Mujer,32.0,Granada ,4.0,Estudios de Primaria/Secundaria
7,Mujer,31.0,Alicante ,2.0,A través de otra persona
8,Mujer,30.0,Mendoza ,3.0,A través de otra persona
9,Mujer,46.0,Alicante ,2.0,Trabajo
10,Hombre,28.0,Jaén ,4.0,A través de otra persona
11,Mujer,31.0,Jaén ,4.0,Familia
12,Hombre,36.0,Jaén ,2.0,A través de otra persona
13,Mujer,30.0,Granada,2.0,Estudios Superiores
14,Mujer,34.0,Madrid ,2.0,Estudios Superiores
15,Mujer,47.0,Usa,3.0,Vecino/a
16,Mujer,43.0,Usa,4.0,Vecino/a
17,Mujer,31.0,Jaén ,3.0,Estudios de Primaria/Secundaria
18,Mujer,23.0,Usa,5.0,Familia
19,Mujer,21.0,Jaén ,3.0,Familia
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
