,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,37.0,Madrid,4.0,Trabajo
1,Mujer,28.0,Madrid,3.0,Trabajo
2,Hombre,38.0,Madrid,2.0,Trabajo
3,Mujer,23.0,Madrid,4.0,Trabajo
4,Hombre,30.0,Madrid,3.0,Trabajo
5,Hombre,55.0,Madrid,5.0,Familia
6,Mujer,85.0,Madrid,5.0,Familia
7,Hombre,58.0,Madrid,4.0,Familia
8,Mujer,25.0,Madrid,3.0,Familia
9,Mujer,25.0,Madrid,5.0,Familia
10,Mujer,50.0,Madrid,5.0,Familia
11,Hombre,54.0,Madrid,3.0,Familia
12,Mujer,60.0,Madrid,4.0,Familia
13,Mujer,19.0,Madrid,4.0,Familia
14,Hombre,65.0,Madrid,3.0,Familia
15,Mujer,27.0,Madrid,5.0,Familia
16,Hombre,26.0,Madrid,3.0,Estudios de Primaria/Secundaria
17,Hombre,27.0,Madrid,3.0,Estudios Superiores
18,Mujer,83.0,Madrid,3.0,Familia
19,Mujer,28.0,Amsterdam,3.0,Familia
20,Mujer,57.0,Madrid,3.0,Familia
21,Mujer,61.0,Madrid,3.0,Familia
22,Hombre,59.0,Madrid,3.0,Familia
23,Hombre,63.0,Madrid,3.0,Familia
24,Mujer,25.0,Madrid,4.0,Familia
25,Mujer,24.0,Madrid,3.0,Familia
26,Hombre,29.0,Madrid,4.0,Estudios Superiores
27,Hombre,31.0,Madrid,4.0,Estudios Superiores
28,Hombre,42.0,Madrid,3.0,Trabajo
29,Hombre,30.0,Madrid,3.0,Trabajo
30,Hombre,29.0,Madrid,3.0,Trabajo
31,Hombre,35.0,Madrid,3.0,Trabajo
32,Mujer,27.0,Madrid,4.0,Aficiones comunes
33,Mujer,31.0,Madrid,4.0,Aficiones comunes
34,Hombre,27.0,Madrid,3.0,Aficiones comunes
35,Hombre,20.0,Madrid,4.0,Aficiones comunes
36,Mujer,27.0,Madrid,5.0,Aficiones comunes
37,Mujer,23.0,Madrid,4.0,Aficiones comunes
38,Mujer,27.0,Madrid,3.0,Aficiones comunes
39,Mujer,27.0,Madrid,4.0,Aficiones comunes
40,Hombre,23.0,Madrid,4.0,Aficiones comunes
41,Hombre,21.0,Madrid,4.0,Aficiones comunes
42,Mujer,61.0,Madrid,5.0,Familia
43,Hombre,27.0,Madrid,5.0,Familia
44,Hombre,62.0,Madrid,5.0,Familia
