,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,44.0,Valencia ,4.0,Estudios Superiores
1,Hombre,70.0,Valencia ,3.0,Estudios Superiores
2,Hombre,34.0,Valencia ,5.0,Estudios Superiores
3,Hombre,29.0,Valencia ,5.0,Familia
4,Hombre,35.0,Valencia ,2.0,A través de otra persona
5,Hombre,34.0,Valencia ,4.0,Trabajo
6,Hombre,34.0,Valencia ,4.0,Trabajo
7,Mujer,45.0,Valencia ,4.0,Vecino/a
8,Hombre,34.0,Valencia ,4.0,Trabajo
9,Hombre,33.0,Irlanda ,4.0,Estudios Superiores
10,Hombre,30.0,Madrid ,5.0,Familia
11,Hombre,36.0,Barcelona ,4.0,Trabajo
12,Mujer,40.0,Paris,4.0,Trabajo
13,Mujer,40.0,Paris,3.0,Trabajo
14,Hombre,40.0,Paris,4.0,Trabajo
15,Hombre,40.0,Barcelona ,4.0,Trabajo
16,Mujer,34.0,Alcoy,4.0,Trabajo
17,Mujer,32.0,Málaga ,5.0,Trabajo
18,Mujer,40.0,Paris ,4.0,Trabajo
19,Hombre,37.0,Casablanca ,5.0,Familia
20,Hombre,33.0,Agadir,5.0,Estudios de Primaria/Secundaria
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
