,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,38,Boadilla ,5,A través de otra persona
1,Hombre,60,Toledo,4,Familia
2,Mujer,60,Toledo,4,Familia
3,Hombre,35,Madrid,5,Estudios de Primaria/Secundaria
4,Mujer,35,Darmstadt,5,Estudios Superiores
5,Hombre,35,Toledo,5,Estudios de Primaria/Secundaria
6,Hombre,35,Toledo,5,Estudios de Primaria/Secundaria
7,Hombre,57,Madrid,4,Trabajo
8,Hombre,58,Madrid,4,Trabajo
9,Hombre,35,Toledo,5,A través de otra persona
10,Mujer,34,Toledo,5,A través de otra persona
11,Mujer,35,Toledo,3,A través de otra persona
12,Mujer,35,Majadahonda,5,Estudios Superiores
13,Mujer,35,Alcorcón,4,Estudios Superiores
14,Hombre,42,Boadilla,4,Familia
15,Mujer,72,Majadahonda,4,Familia
16,Hombre,87,Mejorada,5,Familia
17,Mujer,30,Madrid,5,Aficiones comunes
18,Hombre,35,Toledo,4,Estudios de Primaria/Secundaria
19,Hombre,34,Toledo,5,A través de otra persona
20,Mujer,39,Toledo,4,A través de otra persona
21,Hombre,46,Madrid,2,Trabajo
22,Hombre,38,Majadahonda,4,A través de otra persona
23,Hombre,39,Villaviciosa de Odón,3,A través de otra persona
24,Mujer,35,Villaviciosa de Odón,2,A través de otra persona
25,Hombre,33,Toledo,3,A través de otra persona
26,Hombre,35,Toledo,3,Estudios de Primaria/Secundaria
27,Hombre,35,Madrid,4,Estudios de Primaria/Secundaria
28,Mujer,34,Argés,3,A través de otra persona
29,Hombre,52,Fuenlabrada,3,Familia
