,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,56,Madrid ,4,A través de otra persona
1,Hombre,55,Madrid ,4,Vecino/a
2,Hombre,66,Madrid ,4,Vecino/a
3,Hombre,56,Huelva,4,Vecino/a
4,Hombre,55,Madrid ,4,Vecino/a
5,Hombre,53,Madrid ,3,Vecino/a
6,Hombre,38,Madrid ,4,Trabajo
7,Hombre,54,Cuenca ,5,Familia
8,Hombre,59,Madrid ,5,Familia
9,Hombre,50,Madrid ,3,Vecino/a
10,Mujer,60,Madrid ,5,Familia
11,Mujer,30,Madrid ,5,Familia
12,Hombre,45,Madrid ,4,Familia
13,Mujer,58,Madrid ,4,Familia
14,Mujer,54,Cuenca ,5,Familia
15,Hombre,20,Madrid ,4,Familia
16,Mujer,24,Madrid ,4,Familia
17,Mujer,62,Madrid ,4,Familia
18,Mujer,85,Madrid ,5,Familia
19,Mujer,43,Madrid ,5,Familia
20,Mujer,61,Madrid ,5,Familia
21,Hombre,48,Madrid ,5,Familia
22,Hombre,51,Madrid ,5,Familia
23,Mujer,56,Madrid ,4,Familia
24,Hombre,48,Madrid ,3,A través de otra persona
25,Hombre,49,Madrid ,3,Vecino/a
26,Hombre,65,Madrid ,3,Trabajo
27,Hombre,27,Madrid ,5,Familia
28,Mujer,45,Madrid ,3,Trabajo
29,Mujer,50,Alemania ,3,Trabajo
