,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,60.0,Madrid,5.0,Familia
1,Hombre,62.0,Madrid,5.0,Familia
2,Hombre,28.0,Madrid,3.0,Familia
3,Hombre,28.0,Madrid,5.0,Vecino/a
4,Hombre,28.0,Madrid,5.0,Estudios de Primaria/Secundaria
5,Hombre,28.0,Madrid,4.0,Estudios de Primaria/Secundaria
6,Hombre,28.0,Madrid,5.0,Estudios de Primaria/Secundaria
7,Hombre,28.0,Madrid,5.0,Estudios de Primaria/Secundaria
8,Hombre,28.0,Madrid,5.0,Estudios de Primaria/Secundaria
9,Hombre,28.0,Madrid,3.0,Estudios de Primaria/Secundaria
10,Hombre,28.0,Madrid,4.0,Estudios Superiores
11,Hombre,28.0,Madrid,4.0,Estudios Superiores
12,Hombre,28.0,Madrid,3.0,Estudios Superiores
13,Hombre,28.0,Madrid,4.0,Estudios Superiores
14,Hombre,28.0,Madrid,4.0,Estudios Superiores
15,Hombre,36.0,Guadalajara,5.0,Otro
16,Mujer,22.0,Madrid,5.0,Otro
17,Hombre,30.0,Madrid,3.0,Otro
18,Mujer,22.0,Utretch,4.0,Otro
19,Mujer,22.0,Madrid,4.0,Familia
20,Hombre,30.0,Londres,4.0,Otro
21,Mujer,28.0,Madrid,4.0,Vecino/a
22,Hombre,30.0,Madrid,4.0,A través de otra persona
23,Hombre,30.0,Madrid,3.0,A través de otra persona
24,Hombre,30.0,Madrid,3.0,A través de otra persona
25,Hombre,31.0,Madrid,3.0,A través de otra persona
26,Hombre,25.0,Madrid,3.0,A través de otra persona
27,Hombre,30.0,Madrid,3.0,A través de otra persona
28,Mujer,29.0,Madrid,3.0,A través de otra persona
29,Hombre,28.0,Madrid,4.0,Estudios de Primaria/Secundaria
