,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,34.0,Alcorcón ,5.0,Otro
1,Hombre,37.0,Colmenar viejo ,4.0,A través de otra persona
2,Hombre,38.0,Alcorcón ,4.0,Vecino/a
3,Hombre,37.0,Alcorcón ,4.0,A través de otra persona
4,Mujer,39.0,Alcorcón ,2.0,A través de otra persona
5,Mujer,38.0,Alcorcón ,2.0,A través de otra persona
6,Hombre,50.0,Aluche ,3.0,Trabajo
7,Mujer,78.0,Alcorcón ,5.0,Familia
8,Hombre,76.0,Alcorcón ,5.0,Familia
9,Mujer,69.0,Salamanca ,5.0,Familia
10,Hombre,38.0,Ankara ,4.0,A través de otra persona
11,Mujer,52.0,Madrid ,3.0,Trabajo
12,Mujer,55.0,Leganés ,3.0,Trabajo
13,Mujer,38.0,Rivas Vaciamadrid ,3.0,Trabajo
14,Hombre,38.0,Getafe,3.0,Trabajo
15,Mujer,40.0,Alcorcón ,1.0,Trabajo
16,Hombre,37.0,Rivas Vaciamadrid ,2.0,Trabajo
17,Mujer,60.0,Madrid ,4.0,Trabajo
18,Mujer,43.0,Leganés ,3.0,Trabajo
19,Hombre,60.0,Madrid ,4.0,Trabajo
20,Hombre,40.0,Madrid ,5.0,Familia
21,Mujer,42.0,Madrid ,4.0,A través de otra persona
22,Mujer,46.0,Alcorcón ,3.0,Trabajo
23,Hombre,62.0,Madrid ,1.0,Trabajo
24,Hombre,47.0,Leganés ,2.0,Trabajo
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
