,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,30.0,Malaga,5.0,Estudios de Primaria/Secundaria
1,Mujer,22.0,Malaga,5.0,Familia
2,Mujer,40.0,Malaga,5.0,Familia
3,Mujer,58.0,Malaga,5.0,Familia
4,Hombre,64.0,Malaga,5.0,Familia
5,Mujer,31.0,Malaga,4.0,Aficiones comunes
6,Mujer,26.0,Malaga,4.0,Aficiones comunes
7,Mujer,30.0,Liverpool,4.0,Estudios de Primaria/Secundaria
8,Mujer,31.0,Amsterdam,4.0,Aficiones comunes
9,Mujer,29.0,Malaga,4.0,Aficiones comunes
10,Mujer,29.0,Almeria,4.0,Aficiones comunes
11,Hombre,29.0,Algeciras,4.0,Aficiones comunes
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
