,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,35.0,Madrid ,5.0,Trabajo
1,Mujer,35.0,Madrid ,5.0,Estudios de Primaria/Secundaria
2,Hombre,32.0,Madrid ,3.0,Trabajo
3,Mujer,32.0,Madrid ,5.0,Estudios Superiores
4,Mujer,36.0,Madrid ,5.0,A través de otra persona
5,Mujer,36.0,Madrid ,5.0,A través de otra persona
6,,,,,
7,,,,,
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
