,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,21.0,Malaga,5.0,Estudios de Primaria/Secundaria
1,Mujer,22.0,Malaga,5.0,Estudios de Primaria/Secundaria
2,Mujer,22.0,Malaga,5.0,Estudios de Primaria/Secundaria
3,Hombre,21.0,Malaga,5.0,Estudios de Primaria/Secundaria
4,Hombre,21.0,Malaga,5.0,Estudios de Primaria/Secundaria
5,Mujer,22.0,Malaga,5.0,Estudios de Primaria/Secundaria
6,Hombre,21.0,Malaga,4.0,A través de otra persona
7,Mujer,22.0,Malaga,3.0,Estudios de Primaria/Secundaria
8,Mujer,21.0,Malaga,4.0,Estudios de Primaria/Secundaria
9,Mujer,22.0,Granada,5.0,Estudios Superiores
10,Mujer,22.0,Malaga,5.0,Estudios Superiores
11,Mujer,23.0,Malaga,5.0,Estudios Superiores
12,Mujer,21.0,Cordoba,5.0,Estudios Superiores
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
