,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,40.0,Madrid,2.0,Trabajo
1,Mujer,40.0,Madrid,5.0,Trabajo
2,Hombre,30.0,Madrid,3.0,Trabajo
3,Hombre,29.0,Madrid,5.0,Trabajo
4,Mujer,29.0,Madrid,3.0,Trabajo
5,Mujer,38.0,Madrid,4.0,Trabajo
6,Mujer,40.0,Madrid,3.0,Trabajo
7,Mujer,34.0,Madrid,4.0,Trabajo
8,Hombre,30.0,Madrid,3.0,Trabajo
9,Mujer,29.0,Madrid,5.0,Otro
10,Mujer,33.0,Madrid,5.0,Otro
11,Mujer,36.0,Madrid,5.0,Otro
12,Hombre,29.0,Madrid,2.0,Trabajo
13,Hombre,33.0,Madrid,2.0,Trabajo
14,Hombre,38.0,Madrid,3.0,A través de otra persona
15,Hombre,50.0,Madrid,2.0,A través de otra persona
16,Hombre,61.0,Madrid,5.0,Familia
17,Mujer,60.0,Madrid,5.0,Familia
18,Mujer,30.0,Madrid ,4.0,Vecino/a
19,Mujer,28.0,Madrid,4.0,Estudios Superiores
20,Mujer,30.0,Segovia,4.0,A través de otra persona
21,Hombre,31.0,Madrid,4.0,Trabajo
22,Mujer,40.0,Madrid,4.0,Trabajo
23,Mujer,32.0,Madrid,4.0,Familia
24,Mujer,30.0,Madrid,4.0,Familia
25,Hombre,29.0,Madrid,3.0,Familia
26,Mujer,29.0,Madrid,4.0,Vecino/a
27,Mujer,28.0,Madrid,4.0,A través de otra persona
28,Mujer,40.0,Madrid,3.0,Trabajo
29,Mujer,49.0,Madrid,4.0,Trabajo
