,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,25,Madrid,5,Estudios Superiores
1,Hombre,25,Madrid,3,A través de otra persona
2,Hombre,26,Madrid,4,Estudios Superiores
3,Hombre,23,Madrid,4,Estudios Superiores
4,Mujer,26,Getafe,5,Estudios Superiores
5,Mujer,26,Getafe,3,Vecino/a
6,Mujer,22,Getafe,4,Vecino/a
7,Hombre,27,Ciudad Real,4,A través de otra persona
8,Mujer,22,Madrid,4,A través de otra persona
9,Hombre,61,Cáceres,5,Familia
10,Mujer,54,Cáceres,5,Familia
11,Hombre,29,Madrid,5,Familia
12,Hombre,61,Madrid,5,Familia
13,Mujer,56,Madrid,5,Familia
14,Hombre,28,Valladolid,5,Familia
15,Mujer,26,Madrid,5,Familia
16,Hombre,27,Madrid,4,Estudios Superiores
17,Hombre,27,Madrid,4,Estudios Superiores
18,Hombre,25,Cáceres,5,Estudios de Primaria/Secundaria
19,Hombre,25,Bélgica,5,Estudios Superiores
20,Hombre,25,Madrid,5,Estudios de Primaria/Secundaria
21,Hombre,27,Getafe,3,Estudios Superiores
22,Hombre,26,Getafe,5,Estudios Superiores
23,Mujer,28,Madrid,4,Estudios Superiores
24,Hombre,29,Inglaterra,3,A través de otra persona
25,Hombre,29,Madrid,2,A través de otra persona
26,Hombre,25,León,5,Estudios Superiores
27,Hombre,25,P. Vasco,5,Estudios Superiores
28,Mujer,25,Madrid,5,Estudios de Primaria/Secundaria
29,Hombre,82,Cáceres,5,Familia
