,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,27.0,Madrid ,5.0,Estudios Superiores
1,Mujer,26.0,Madrid,4.0,Estudios de Primaria/Secundaria
2,Mujer,27.0,Madrid,5.0,Estudios de Primaria/Secundaria
3,Hombre,27.0,Madrid,4.0,Estudios de Primaria/Secundaria
4,Mujer,27.0,Madrid,4.0,Estudios de Primaria/Secundaria
5,Hombre,27.0,Madrid,3.0,Estudios Superiores
6,Hombre,26.0,Madrid,3.0,Trabajo
7,Mujer,28.0,Madrid,3.0,Trabajo
8,Mujer,28.0,Madrid,3.0,Trabajo
9,Hombre,27.0,Madrid,4.0,Estudios de Primaria/Secundaria
10,Hombre,27.0,Toledo,2.0,Estudios de Primaria/Secundaria
11,Hombre,27.0,Madrid,3.0,A través de otra persona
12,Mujer,27.0,Madrid,3.0,Estudios de Primaria/Secundaria
13,Mujer,57.0,Madrid,3.0,Familia
14,Mujer,59.0,Madrid,3.0,Familia
15,Hombre,62.0,Madrid,3.0,Familia
16,Mujer,29.0,Madrid,2.0,Trabajo
17,Hombre,27.0,Madrid,3.0,Estudios de Primaria/Secundaria
18,Hombre,28.0,Madrid,3.0,Trabajo
19,Hombre,30.0,Asturias,3.0,Trabajo
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
