,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,63.0,Madrid,4.0,Familia
1,Hombre,64.0,Madrid,3.0,Familia
2,Hombre,35.0,Madrid,4.0,Familia
3,Mujer,92.0,Madrid,5.0,Familia
4,Mujer,65.0,Madrid,3.0,Familia
5,Mujer,27.0,Palma de Mallorca,4.0,Familia
6,Mujer,25.0,Madrid,5.0,Estudios Superiores
7,Mujer,24.0,Madrid,3.0,A través de otra persona
8,Mujer,21.0,Madrid,4.0,A través de otra persona
9,Mujer,25.0,Alcalá de Henares,2.0,Trabajo
10,Mujer,24.0,Madrid,3.0,Trabajo
11,Hombre,23.0,Torrejón de Ardoz,3.0,Trabajo
12,Hombre,26.0,Madrid,1.0,Trabajo
13,Hombre,24.0,Vigo,4.0,Otro
14,Hombre,23.0,Madrid,4.0,Estudios de Primaria/Secundaria
15,Hombre,24.0,Madrid,4.0,Estudios de Primaria/Secundaria
16,Hombre,23.0,Madrid,4.0,Estudios Superiores
17,Hombre,23.0,Madrid,3.0,Estudios de Primaria/Secundaria
18,Hombre,23.0,Madrid,2.0,Estudios Superiores
19,Hombre,24.0,Madrid,2.0,Estudios Superiores
20,Hombre,24.0,Getafe,5.0,Estudios Superiores
21,Hombre,23.0,Madrid,4.0,Estudios Superiores
22,Mujer,24.0,Torrejón de Ardoz,4.0,Estudios Superiores
23,Mujer,23.0,Alcorcón,4.0,Estudios Superiores
24,Mujer,24.0,Madrid,2.0,Estudios Superiores
25,Hombre,23.0,Fuenlabrada,3.0,Estudios Superiores
26,Hombre,24.0,Madrid,2.0,Estudios Superiores
27,Hombre,25.0,Humanes de Madrid,1.0,Estudios Superiores
28,Hombre,24.0,Getafe,4.0,Estudios Superiores
29,Mujer,65.0,Madrid,4.0,Familia
