,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,49,Arganda del Rey,5,Familia
1,Mujer,19,Arganda del Rey,5,Familia
2,Mujer,15,Arganda del Rey,5,Familia
3,Hombre,15,Arganda del Rey,3,Familia
4,Mujer,18,Arganda del Rey,4,Estudios de Primaria/Secundaria
5,Mujer,17,Arganda del Rey,5,Estudios de Primaria/Secundaria
6,Mujer,18,Arganda del Rey,4,Estudios de Primaria/Secundaria
7,Mujer,17,Arganda del Rey,2,A través de otra persona
8,Mujer,18,Arganda del Rey,2,A través de otra persona
9,Mujer,17,Arganda del Rey,3,Estudios de Primaria/Secundaria
10,Mujer,18,Arganda del Rey,4,Estudios de Primaria/Secundaria
11,Mujer,18,Arganda del Rey,4,Estudios de Primaria/Secundaria
12,Mujer,17,Arganda del Rey,4,Estudios de Primaria/Secundaria
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
