,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,23.0,España ,4.0,A través de otra persona
1,Mujer,21.0,España ,4.0,Estudios de Primaria/Secundaria
2,Mujer,21.0,España ,4.0,Estudios de Primaria/Secundaria
3,Hombre,49.0,España ,5.0,Familia
4,Hombre,17.0,España ,5.0,Familia
5,Mujer,21.0,Alemania ,2.0,Aficiones comunes
6,Mujer,30.0,Finlandia ,1.0,A través de otra persona
7,Mujer,22.0,España ,2.0,Estudios de Primaria/Secundaria
8,Hombre,21.0,España ,1.0,A través de otra persona
9,Hombre,21.0,España ,1.0,A través de otra persona
10,Hombre,19.0,España ,3.0,A través de otra persona
11,Mujer,20.0,España ,4.0,Vecino/a
12,Hombre,19.0,España ,4.0,Vecino/a
13,Mujer,17.0,España ,4.0,Vecino/a
14,Mujer,29.0,España ,4.0,Familia
15,Mujer,27.0,España ,4.0,Familia
16,Mujer,48.0,España ,5.0,Familia
17,Mujer,21.0,España ,1.0,Otro
18,Mujer,21.0,España ,1.0,Estudios de Primaria/Secundaria
19,Mujer,50.0,España ,4.0,A través de otra persona
20,Mujer,21.0,España ,2.0,A través de otra persona
21,Mujer,21.0,España ,3.0,Estudios de Primaria/Secundaria
22,Mujer,46.0,España ,3.0,Vecino/a
23,Mujer,17.0,España ,3.0,Vecino/a
24,Mujer,18.0,España ,2.0,Vecino/a
25,Mujer,21.0,España ,2.0,A través de otra persona
26,Mujer,30.0,España ,1.0,Otro
27,Hombre,16.0,España ,5.0,Familia
28,Hombre,15.0,España ,5.0,Familia
29,Hombre,18.0,España ,1.0,Familia
30,Hombre,14.0,España ,1.0,Familia
31,Mujer,54.0,España ,2.0,Vecino/a
32,Hombre,50.0,España ,2.0,Vecino/a
33,Prefiero no responder,50.0,España ,1.0,Otro
34,Prefiero no responder,10.0,España ,1.0,Otro
35,Prefiero no responder,30.0,España ,1.0,A través de otra persona
36,Mujer,23.0,España ,2.0,Estudios de Primaria/Secundaria
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
