,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,23.0,madrid,4.0,Aficiones comunes
1,Hombre,23.0,madrid,2.0,Aficiones comunes
2,Hombre,23.0,madrid,4.0,Estudios de Primaria/Secundaria
3,Hombre,23.0,madrid,4.0,Estudios de Primaria/Secundaria
4,Hombre,23.0,madrid,4.0,Estudios de Primaria/Secundaria
5,Hombre,23.0,madrid,5.0,Estudios de Primaria/Secundaria
6,Hombre,23.0,madrid,5.0,Estudios de Primaria/Secundaria
7,Hombre,23.0,madrid,5.0,Estudios de Primaria/Secundaria
8,Hombre,23.0,madrid,4.0,Estudios de Primaria/Secundaria
9,Hombre,23.0,madrid,5.0,Estudios de Primaria/Secundaria
10,Mujer,23.0,madrid,4.0,Estudios Superiores
11,Hombre,23.0,madrid,5.0,Estudios de Primaria/Secundaria
12,Hombre,23.0,madrid,3.0,Estudios Superiores
13,Mujer,23.0,madrid,3.0,Estudios Superiores
14,Mujer,23.0,las rozas,2.0,Estudios Superiores
15,Hombre,23.0,Majadahonda,2.0,Estudios de Primaria/Secundaria
16,Hombre,23.0,Boadilla,4.0,Estudios Superiores
17,Hombre,23.0,madrid,3.0,Estudios Superiores
18,Hombre,23.0,madrid,3.0,Vecino/a
19,Hombre,23.0,madrid,2.0,Vecino/a
20,Hombre,21.0,madrid,4.0,Vecino/a
21,Hombre,30.0,Majadahonda,4.0,Trabajo
22,Hombre,28.0,Pozuelo,2.0,Trabajo
23,Hombre,57.0,Valladolid,4.0,Familia
24,Hombre,25.0,madrid,5.0,Estudios de Primaria/Secundaria
25,Hombre,50.0,Algeciras,2.0,Familia
26,Hombre,58.0,Cádiz,4.0,Familia
27,Hombre,24.0,México,4.0,Estudios de Primaria/Secundaria
28,Hombre,32.0,madrid,3.0,A través de otra persona
29,Mujer,24.0,Almería,4.0,A través de otra persona
