,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,50.0,Madrid ,5.0,Familia
1,Hombre,60.0,Madrid ,4.0,Familia
2,Mujer,27.0,Alicante,5.0,Estudios Superiores
3,Mujer,27.0,Alicante,3.0,Estudios Superiores
4,Mujer,25.0,Asturias,3.0,Trabajo
5,Mujer,24.0,Bruselas,4.0,Estudios Superiores
6,Mujer,24.0,Galicia ,3.0,Trabajo
7,Mujer,27.0,Madrid,4.0,Estudios Superiores
8,Mujer,15.0,Madrid,4.0,Familia
9,Hombre,26.0,Madrid,5.0,Otro
10,Mujer,23.0,Madrid,3.0,Vecino/a
11,Mujer,25.0,Madrid,2.0,Vecino/a
12,Mujer,25.0,Madrid,1.0,Vecino/a
13,Mujer,24.0,Madrid,1.0,Vecino/a
14,Hombre,23.0,Leon,2.0,Estudios Superiores
15,Mujer,24.0,Norte España ,4.0,Aficiones comunes
16,Mujer,24.0,Madrid,3.0,A través de otra persona
17,Mujer,80.0,Francia ,3.0,Familia
18,Mujer,80.0,Francia ,1.0,Familia
19,Mujer,23.0,Madrid,1.0,Estudios Superiores
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
