,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,33,Coruna,5,Estudios de Primaria/Secundaria
1,Mujer,33,Coruna,4,Estudios de Primaria/Secundaria
2,Mujer,33,Malta,5,A través de otra persona
3,Hombre,42,Coruna,3,A través de otra persona
4,Hombre,30,Coruna,3,Estudios Superiores
5,Mujer,33,Coruna,3,Estudios Superiores
6,Mujer,33,Coruna,4,Estudios Superiores
7,Hombre,48,Usa,5,Trabajo
8,Mujer,43,Usa,3,A través de otra persona
9,Mujer,53,Pontevedra,5,Familia
10,Mujer,21,Coruna,5,Familia
11,Hombre,83,Coruna,5,Familia
12,Mujer,83,Coruna,5,Familia
13,Mujer,56,Coruna,5,Familia
14,Hombre,52,Coruna,4,Familia
15,Mujer,73,Usa,4,A través de otra persona
16,Mujer,38,Usa,3,A través de otra persona
17,Mujer,42,Coruna,2,A través de otra persona
18,Mujer,35,Madrid,4,Estudios Superiores
19,Mujer,34,Bilbao,4,Estudios Superiores
20,Mujer,35,Coruna,2,Trabajo
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
