,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,70,Córdoba,4,A través de otra persona
1,Hombre,72,Córdoba ,5,Familia
2,Hombre,36,Córdoba ,5,Familia
3,Mujer,39,Córdoba,5,Familia
4,Hombre,33,Córdoba,5,Familia
5,Mujer,64,Córdoba,4,Otro
6,Mujer,72,Córdoba,4,Familia
7,Mujer,60,Córdoba,5,Familia
8,Mujer,33,Madrid,4,Familia
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
