,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,50.0,Toledo,5.0,Familia
1,Hombre,27.0,Toledo,3.0,Estudios de Primaria/Secundaria
2,Hombre,27.0,Toledo ,2.0,Estudios de Primaria/Secundaria
3,Hombre,27.0,Toledo,1.0,Estudios de Primaria/Secundaria
4,Hombre,27.0,Toledo,2.0,Estudios de Primaria/Secundaria
5,Mujer,27.0,Toledo,5.0,Otro
6,Mujer,34.0,Toledo,4.0,Familia
7,Hombre,33.0,Madrid,3.0,Trabajo
8,Hombre,27.0,Toledo,3.0,Estudios de Primaria/Secundaria
9,Hombre,25.0,Toledo ,2.0,Estudios de Primaria/Secundaria
10,Hombre,31.0,Toledo,2.0,Aficiones comunes
11,Hombre,21.0,Toledo,2.0,Vecino/a
12,Hombre,31.0,Toledo,2.0,A través de otra persona
13,Hombre,30.0,Toledo,1.0,Trabajo
14,Hombre,28.0,Toledo,2.0,Trabajo
15,Hombre,22.0,Toledo,1.0,Trabajo
16,Mujer,27.0,Toledo,1.0,Estudios de Primaria/Secundaria
17,Mujer,27.0,Toledo,1.0,Estudios Superiores
18,Mujer,41.0,Toledo,1.0,Otro
19,Mujer,55.0,Toledo,1.0,A través de otra persona
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
