,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,24,Granada,4,Aficiones comunes
1,Hombre,27,Munich,5,Familia
2,Hombre,24,Vigo,4,Aficiones comunes
3,Hombre,25,Madrid,4,Estudios Superiores
4,Hombre,27,Barcelona,5,Familia
5,Hombre,25,Madrid,4,Estudios de Primaria/Secundaria
6,Hombre,25,Madrid,4,Estudios de Primaria/Secundaria
7,Hombre,24,Madrid,4,Trabajo
8,Hombre,56,Madrid,5,Familia
9,Mujer,20,Madrid,3,Vecino/a
10,Mujer,25,Madrid,3,Estudios de Primaria/Secundaria
11,Mujer,24,Madrid,4,Estudios Superiores
12,Mujer,29,Madrid,4,Vecino/a
13,Hombre,27,Madrid,4,Vecino/a
14,Mujer,25,Barcelona,4,Vecino/a
15,Hombre,30,Madrid,4,Vecino/a
16,Mujer,27,Madrid,4,Vecino/a
17,Mujer,28,Madrid,4,Vecino/a
18,Hombre,20,Madrid,4,Vecino/a
19,Mujer,23,Madrid,5,Familia
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
