,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,33,Porto,1,Estudios Superiores
1,Hombre,25,Sevilla,5,Otro
2,Mujer,87,Alcalá de henares,5,Familia
3,Mujer,59,Alcalá de henares,5,Familia
4,Mujer,20,Alcalá de Henares ,5,A través de otra persona
5,Hombre,27,Granada,2,Otro
6,Mujer,26,Cracovia,2,Otro
7,Hombre,23,Madrid,3,Estudios de Primaria/Secundaria
8,Mujer,22,Madrid ,3,Estudios de Primaria/Secundaria
9,Mujer,27,Tirana Albania,5,Otro
10,Mujer,22,Madrid,5,Familia
11,Mujer,24,Ribeira,4,Otro
12,Mujer,95,Alcalá de henares,1,Vecino/a
13,Mujer,22,Alcalá de henares,3,Estudios de Primaria/Secundaria
14,Mujer,25,Budapest Hungria ,2,Otro
15,Mujer,23,Madrid,3,A través de otra persona
16,Hombre,33,Alcalá de henares,4,Familia
17,Mujer,30,Alcalá de Henares ,5,Familia
18,Hombre,21,Brownsville eeuu,4,Familia
19,Hombre,46,El paso eeuu,5,Familia
20,Mujer,39,El paso eeuu,5,Familia
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
