,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,53.0,Colombia,5.0,Familia
1,Mujer,54.0,Colombia,5.0,Familia
2,Mujer,20.0,Madrid,5.0,Familia
3,Hombre,15.0,Colombia,5.0,Familia
4,Mujer,19.0,Barcelona,4.0,Estudios de Primaria/Secundaria
5,Hombre,19.0,Hungría,4.0,Estudios de Primaria/Secundaria
6,Mujer,19.0,Hungría,3.0,Estudios de Primaria/Secundaria
7,Mujer,18.0,Getafe/Granada,4.0,Estudios Superiores
8,Mujer,19.0,Mostoles,4.0,Estudios Superiores
9,Mujer,19.0,Mostoles,4.0,Estudios Superiores
10,Mujer,19.0,Madrid,4.0,Estudios Superiores
11,Mujer,18.0,Madrid,4.0,Estudios Superiores
12,Mujer,19.0,Getafe/Mallorca,4.0,Estudios Superiores
13,Mujer,19.0,Colombia,3.0,Estudios de Primaria/Secundaria
14,Mujer,18.0,Colombia,3.0,Estudios de Primaria/Secundaria
15,Mujer,19.0,Colombia,3.0,Estudios de Primaria/Secundaria
16,Mujer,18.0,Colombia,3.0,Estudios de Primaria/Secundaria
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
