,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,22,Madrid,4,Estudios de Primaria/Secundaria
1,Hombre,22,Madrid,1,Estudios de Primaria/Secundaria
2,Hombre,21,Madrid,1,Estudios de Primaria/Secundaria
3,Hombre,22,Madrid,5,Estudios de Primaria/Secundaria
4,Mujer,21,Madrid,5,Estudios Superiores
5,Hombre,20,Madrid,2,Estudios Superiores
6,Hombre,20,Madrid,1,Estudios de Primaria/Secundaria
7,Mujer,22,Madrid,1,Estudios de Primaria/Secundaria
8,Hombre,25,Madrid,2,Vecino/a
9,Hombre,26,Madrid,1,Estudios Superiores
10,Hombre,23,Madrid,2,Estudios Superiores
11,Hombre,28,Alcorcon,3,A través de otra persona
12,Otro,34,Aluche,1,Familia
13,Otro,34,Lepe,2,Aficiones comunes
14,Hombre,24,Las rozas,2,A través de otra persona
15,Hombre,23,Sanse,4,Familia
16,Hombre,26,Sanchinarro,3,A través de otra persona
17,Mujer,23,Madrid,3,Estudios de Primaria/Secundaria
18,Hombre,24,Madrid,2,Estudios Superiores
19,Mujer,25,Madrid,2,Trabajo
20,Hombre,22,Madrid,2,A través de otra persona
21,Mujer,21,Moratalaz,3,Aficiones comunes
22,Hombre,23,Polonia,2,A través de otra persona
23,Hombre,20,Madrid,2,Vecino/a
24,Hombre,22,Madrid,2,Estudios de Primaria/Secundaria
25,Hombre,18,Madrid,1,A través de otra persona
26,Hombre,23,Italia,2,Aficiones comunes
27,Mujer,24,Madrid,2,A través de otra persona
28,Mujer,27,Madrid,2,A través de otra persona
29,Mujer,24,Toledo,2,A través de otra persona
