,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,31.0,Madrid,4.0,Familia
1,Mujer,24.0,Salamanca,5.0,Estudios de Primaria/Secundaria
2,Mujer,23.0,Madrid,5.0,Estudios de Primaria/Secundaria
3,Mujer,23.0,Madrid,4.0,Estudios de Primaria/Secundaria
4,Mujer,23.0,Madrid,5.0,Estudios Superiores
5,Mujer,23.0,Madrid,5.0,Estudios Superiores
6,Mujer,23.0,Madrid,4.0,Estudios Superiores
7,Mujer,24.0,Madrid,4.0,Estudios Superiores
8,Mujer,24.0,Móstoles,4.0,Estudios Superiores
9,Mujer,35.0,Madrid,5.0,Otro
10,Mujer,24.0,Madrid,5.0,Estudios de Primaria/Secundaria
11,Mujer,61.0,Madrid,4.0,Familia
12,Hombre,61.0,Madrid,5.0,Familia
13,Hombre,22.0,Madrid,5.0,A través de otra persona
14,Mujer,24.0,Madrid,3.0,A través de otra persona
15,Mujer,27.0,Madrid,3.0,A través de otra persona
16,Hombre,24.0,Madrid,3.0,Aficiones comunes
17,Hombre,24.0,Madrid,2.0,Aficiones comunes
18,Mujer,23.0,Madrid,4.0,Vecino/a
19,Mujer,24.0,Madrid,3.0,A través de otra persona
20,Hombre,24.0,Madrid,2.0,A través de otra persona
21,Hombre,24.0,Madrid,3.0,A través de otra persona
22,Mujer,24.0,Madrid,3.0,A través de otra persona
23,Hombre,24.0,Madrid,4.0,A través de otra persona
24,Hombre,24.0,Madrid,4.0,Estudios de Primaria/Secundaria
25,Hombre,24.0,Madrid,1.0,Estudios de Primaria/Secundaria
26,Hombre,24.0,Madrid,1.0,Estudios de Primaria/Secundaria
27,Mujer,25.0,Madrid,4.0,Aficiones comunes
28,Mujer,24.0,Madrid,1.0,A través de otra persona
29,Hombre,30.0,Madrid,3.0,A través de otra persona
