,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,52.0,España,5.0,A través de otra persona
1,Hombre,18.0,España,5.0,Familia
2,Mujer,55.0,España,5.0,A través de otra persona
3,Mujer,56.0,España,5.0,Otro
4,Mujer,56.0,España,4.0,A través de otra persona
5,Hombre,54.0,España,4.0,Trabajo
6,Hombre,54.0,España,4.0,Trabajo
7,Hombre,50.0,España,3.0,Trabajo
8,Hombre,58.0,España,5.0,Familia
9,Mujer,54.0,España,3.0,Familia
10,Mujer,44.0,España,4.0,Familia
11,Hombre,50.0,España,3.0,Familia
12,Mujer,50.0,España,4.0,Familia
13,Mujer,21.0,España,4.0,Familia
14,Mujer,50.0,España,4.0,Trabajo
15,Mujer,62.0,España,4.0,Trabajo
16,Mujer,58.0,España,4.0,Familia
17,Mujer,56.0,España,3.0,A través de otra persona
18,Mujer,56.0,España,4.0,Estudios de Primaria/Secundaria
19,Mujer,56.0,España,4.0,A través de otra persona
20,Hombre,50.0,España,4.0,A través de otra persona
21,Mujer,48.0,España,3.0,A través de otra persona
22,Mujer,55.0,España,3.0,A través de otra persona
23,Hombre,38.0,España,3.0,A través de otra persona
24,Mujer,52.0,España,3.0,A través de otra persona
25,Hombre,17.0,España,4.0,Familia
26,Mujer,46.0,España,3.0,A través de otra persona
27,Mujer,56.0,España,4.0,A través de otra persona
28,Mujer,22.0,España,3.0,A través de otra persona
29,Mujer,22.0,España,3.0,A través de otra persona
