,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,25.0,Bilbao,5.0,Estudios de Primaria/Secundaria
1,Mujer,24.0,Cádiz,5.0,Estudios de Primaria/Secundaria
2,Mujer,32.0,Cádiz,5.0,Trabajo
3,Mujer,51.0,Gandía,5.0,Trabajo
4,Mujer,24.0,Barcelona,5.0,Estudios de Primaria/Secundaria
5,Hombre,24.0,Madrid,5.0,Estudios Superiores
6,Mujer,28.0,Madrid,5.0,Estudios Superiores
7,Hombre,24.0,Pamplona,5.0,Estudios Superiores
8,Mujer,60.0,Cádiz,5.0,Familia
9,Mujer,26.0,Gran Canaria,5.0,Estudios Superiores
10,Mujer,27.0,Londres,5.0,Estudios de Primaria/Secundaria
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
