,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,51.0,Medellín,5.0,Familia
1,Hombre,27.0,Medellín,5.0,Familia
2,Hombre,25.0,Medellín,5.0,Aficiones comunes
3,Hombre,25.0,Medellín,4.0,Aficiones comunes
4,Hombre,27.0,Medellín,5.0,A través de otra persona
5,Mujer,24.0,Medellín,5.0,Aficiones comunes
6,Hombre,25.0,Medellín,5.0,Aficiones comunes
7,Hombre,27.0,Medellín,4.0,A través de otra persona
8,Hombre,29.0,Medellín,4.0,Estudios de Primaria/Secundaria
9,Hombre,18.0,Medellín,5.0,A través de otra persona
10,Hombre,30.0,Medellín,5.0,Trabajo
11,Hombre,32.0,Envigado,5.0,Trabajo
12,Hombre,26.0,Medellín,5.0,Trabajo
13,Hombre,28.0,Bello,4.0,Trabajo
14,Hombre,33.0,San Pedro de los Milagros,4.0,Trabajo
15,Hombre,31.0,Guarne,4.0,Trabajo
16,Mujer,47.0,Medellín,5.0,Trabajo
17,Mujer,50.0,Medellín,5.0,Trabajo
18,Hombre,55.0,Bello,5.0,Trabajo
19,Hombre,29.0,Medellín,5.0,Vecino/a
20,Hombre,25.0,Medellín,5.0,Vecino/a
21,Mujer,26.0,Itagüí,4.0,Aficiones comunes
22,Mujer,29.0,Medellín,5.0,Aficiones comunes
23,Mujer,26.0,Copacabana,5.0,A través de otra persona
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
