,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,57.0,Madrid,5.0,Familia
1,Mujer,25.0,Madrid,5.0,Familia
2,Hombre,57.0,Madrid,5.0,Familia
3,Mujer,22.0,Madrid,5.0,Otro
4,Hombre,23.0,Madrid,5.0,Estudios de Primaria/Secundaria
5,Hombre,23.0,Madrid,5.0,Estudios de Primaria/Secundaria
6,Hombre,23.0,Madrid,5.0,Estudios de Primaria/Secundaria
7,Hombre,23.0,Madrid,5.0,A través de otra persona
8,Hombre,23.0,Madrid,5.0,A través de otra persona
9,Hombre,24.0,Madrid,4.0,Estudios de Primaria/Secundaria
10,Hombre,25.0,Madrid,4.0,Estudios de Primaria/Secundaria
11,Hombre,25.0,Madrid,4.0,Estudios de Primaria/Secundaria
12,Hombre,24.0,Madrid,5.0,Estudios de Primaria/Secundaria
13,Hombre,26.0,Madrid,3.0,A través de otra persona
14,Hombre,24.0,Madrid,5.0,Estudios de Primaria/Secundaria
15,Hombre,24.0,Madrid,3.0,Estudios de Primaria/Secundaria
16,Mujer,22.0,Madrid,3.0,A través de otra persona
17,Hombre,83.0,Madrid,5.0,Familia
18,Hombre,81.0,Madrid,5.0,Familia
19,Mujer,86.0,Madrid,5.0,Familia
20,Hombre,93.0,Madrid,5.0,Familia
21,Hombre,25.0,Madrid,3.0,A través de otra persona
22,Hombre,50.0,Madrid,4.0,Familia
23,Mujer,49.0,Madrid,4.0,Familia
24,Mujer,64.0,Madrid,4.0,Familia
25,Hombre,63.0,Madrid,3.0,Familia
26,Hombre,49.0,Madrid,4.0,Familia
27,Mujer,46.0,Madrid,3.0,Familia
28,Mujer,15.0,Madrid,3.0,Familia
29,Mujer,22.0,Madrid,4.0,A través de otra persona
