,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,46.0,Luxemburgo ,2.0,Trabajo
1,Mujer,36.0,Luxemburgo ,1.0,Trabajo
2,Mujer,25.0,Luxemburgo ,1.0,Trabajo
3,Mujer,56.0,Luxemburgo ,1.0,Trabajo
4,Hombre,37.0,Luxemburgo ,3.0,Trabajo
5,Hombre,30.0,Luxemburgo ,5.0,Familia
6,Mujer,64.0,Madrid,5.0,Familia
7,Hombre,42.0,Luxemburgo ,2.0,Trabajo
8,Mujer,28.0,Luxemburgo ,4.0,Trabajo
9,Mujer,50.0,Luxemburgo ,1.0,Trabajo
10,Mujer,34.0,Madrid,4.0,Estudios Superiores
11,Mujer,34.0,Paris,3.0,Estudios Superiores
12,Hombre,35.0,Paris,1.0,A través de otra persona
13,Mujer,34.0,Luxemburgo ,5.0,Aficiones comunes
14,Hombre,37.0,Luxemburgo ,3.0,A través de otra persona
15,Hombre,49.0,Luxemburgo ,1.0,Trabajo
16,Mujer,34.0,Madrid,4.0,Estudios de Primaria/Secundaria
17,Mujer,32.0,Madrid,4.0,A través de otra persona
18,Mujer,34.0,Frankfurt ,4.0,Estudios de Primaria/Secundaria
19,Hombre,34.0,Madrid,3.0,Estudios de Primaria/Secundaria
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
