,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,50,Sevilla ,3,Vecino/a
1,Mujer,75,Sevilla ,1,Vecino/a
2,Mujer,55,Sevilla ,2,Vecino/a
3,Mujer,59,Sevilla ,5,Familia
4,Hombre,59,Sevilla ,5,Familia
5,,,,,
6,,,,,
7,,,,,
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
