,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,56.0,MADRID,2.0,A través de otra persona
1,Hombre,65.0,MADRID,2.0,A través de otra persona
2,Mujer,62.0,MADRID,2.0,A través de otra persona
3,Mujer,25.0,MADRID,3.0,Trabajo
4,Hombre,33.0,MADRID,3.0,Trabajo
5,Hombre,36.0,MADRID,3.0,Trabajo
6,Hombre,37.0,ASTURIAS,5.0,Familia
7,Mujer,38.0,ZARAGOZA,2.0,A través de otra persona
8,Hombre,38.0,ZARAGOZA,2.0,A través de otra persona
9,Mujer,33.0,MADRID,3.0,Aficiones comunes
10,Hombre,32.0,MADRID,3.0,Aficiones comunes
11,Hombre,32.0,MADRID,4.0,Aficiones comunes
12,Mujer,60.0,MADRID,3.0,A través de otra persona
13,Mujer,61.0,MADRID,4.0,A través de otra persona
14,Mujer,49.0,MADRID,4.0,A través de otra persona
15,Hombre,63.0,MADRID,2.0,Trabajo
16,Mujer,64.0,LEON,3.0,Trabajo
17,Mujer,45.0,MADRID,2.0,Trabajo
18,Hombre,32.0,MADRID,5.0,A través de otra persona
19,Mujer,32.0,MADRID,5.0,Estudios de Primaria/Secundaria
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
