,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,23,madrid,5,Familia
1,Mujer,23,asturias,4,Estudios de Primaria/Secundaria
2,Mujer,23,asturias,4,Otro
3,Mujer,23,asturias,4,Estudios de Primaria/Secundaria
4,Hombre,22,asturias,3,Estudios de Primaria/Secundaria
5,Mujer,23,Móstoles,5,Estudios Superiores
6,Mujer,23,madrid,5,Estudios Superiores
7,Mujer,23,Erbil,5,Estudios Superiores
8,Mujer,23,madrid,4,Estudios Superiores
9,Mujer,23,madrid,3,Estudios Superiores
10,Hombre,23,madrid,5,Estudios Superiores
11,Mujer,23,madrid,3,Estudios Superiores
12,Hombre,23,Amsterdam,3,Estudios Superiores
13,Mujer,23,san Sebastián,4,Estudios Superiores
14,Mujer,24,torrejón de ardoz,4,Estudios Superiores
15,Mujer,23,boadilla del monte,4,Estudios Superiores
16,Hombre,24,Alcobendas,4,Estudios Superiores
17,Hombre,25,madrid,4,Estudios Superiores
18,Mujer,23,boadilla del monte,4,Estudios Superiores
19,Mujer,23,madrid,4,Estudios Superiores
20,Hombre,26,madrid,1,Estudios Superiores
21,Mujer,23,madrid,1,Estudios Superiores
22,Mujer,23,madrid,1,Estudios Superiores
23,Mujer,23,madrid,1,Estudios Superiores
24,Mujer,23,madrid,2,Estudios Superiores
25,Mujer,23,madrid,1,Estudios Superiores
26,Hombre,24,madrid,1,Estudios Superiores
27,Hombre,27,madrid,2,Estudios Superiores
28,Hombre,24,madrid,1,Estudios Superiores
29,Hombre,23,león,4,Estudios Superiores
