,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,55.0,Madrid,5.0,Aficiones comunes
1,Mujer,45.0,Caracas,5.0,Familia
2,Mujer,21.0,Caracas ,5.0,Familia
3,Hombre,52.0,Antofagasta,5.0,Familia
4,Hombre,40.0,Sevilla ,4.0,Vecino/a
5,,,,,
6,,,,,
7,,,,,
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
