,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,65.0,Madrid,4.0,Familia
1,Hombre,30.0,Madrid,3.0,Familia
2,Mujer,34.0,Madrid,5.0,Estudios Superiores
3,Mujer,38.0,Vigo,5.0,Trabajo
4,Mujer,30.0,Cracovia,3.0,Aficiones comunes
5,Hombre,35.0,Madrid,3.0,Aficiones comunes
6,Mujer,36.0,Bilbao,3.0,Aficiones comunes
7,Hombre,35.0,Londres,3.0,Aficiones comunes
8,Mujer,34.0,Madrid,4.0,Estudios de Primaria/Secundaria
9,Hombre,32.0,Cracovia,2.0,Trabajo
10,Mujer,33.0,Cracovia,3.0,Aficiones comunes
11,Mujer,33.0,Barcelona,4.0,Estudios Superiores
12,Mujer,27.0,Madrid,3.0,Aficiones comunes
13,Hombre,67.0,Madrid,3.0,Familia
14,Mujer,33.0,Darmstadt,4.0,Estudios de Primaria/Secundaria
15,Hombre,24.0,Madrid,2.0,Aficiones comunes
16,Hombre,35.0,madrid,3.0,Aficiones comunes
17,Hombre,36.0,Cracovia,4.0,Aficiones comunes
18,Mujer,34.0,Madrid,3.0,Aficiones comunes
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
