,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,27.0,Madrid,5.0,Familia
1,Hombre,24.0,Madrid,5.0,Familia
2,Hombre,67.0,Madrid,5.0,Familia
3,Mujer,60.0,Madrid,5.0,Familia
4,Mujer,25.0,Madrid,4.0,Trabajo
5,Hombre,28.0,Madrid,3.0,Trabajo
6,Hombre,22.0,Madrid,2.0,Trabajo
7,Mujer,30.0,Madrid,2.0,Trabajo
8,Mujer,24.0,Madrid,3.0,Trabajo
9,Mujer,27.0,Madrid,3.0,Trabajo
10,Mujer,25.0,Madrid,4.0,Trabajo
11,Mujer,24.0,Madrid,4.0,Estudios Superiores
12,Mujer,23.0,Madrid,3.0,Estudios Superiores
13,Mujer,24.0,Madrid,5.0,Estudios de Primaria/Secundaria
14,Mujer,25.0,Madrid,5.0,Estudios de Primaria/Secundaria
15,Mujer,25.0,Madrid,5.0,Estudios de Primaria/Secundaria
16,Mujer,24.0,Madrid,5.0,Estudios de Primaria/Secundaria
17,Mujer,23.0,Madrid,5.0,Estudios Superiores
18,Mujer,23.0,Madrid,5.0,Estudios Superiores
19,Mujer,25.0,Madrid,5.0,Estudios Superiores
20,Mujer,24.0,París,5.0,Estudios Superiores
21,Hombre,28.0,Madrid,5.0,Otro
22,Mujer,26.0,Madrid,5.0,Familia
23,Mujer,25.0,Madrid,5.0,Otro
24,Mujer,25.0,Madrid,2.0,A través de otra persona
25,Mujer,25.0,Dublín,5.0,Otro
26,Mujer,47.0,Madrid,3.0,A través de otra persona
27,Mujer,49.0,Madrid,3.0,A través de otra persona
28,Mujer,37.0,Madrid,3.0,Trabajo
29,Hombre,25.0,Madrid,3.0,Estudios de Primaria/Secundaria
30,Hombre,24.0,Madrid,3.0,Estudios de Primaria/Secundaria
31,Hombre,24.0,Madrid,3.0,Estudios de Primaria/Secundaria
32,Hombre,55.0,Madrid,2.0,Trabajo
33,Hombre,24.0,Madrid,3.0,A través de otra persona
34,Hombre,28.0,París,3.0,Familia
35,Hombre,28.0,Madrid,3.0,Familia
36,Mujer,24.0,París,3.0,Familia
37,Mujer,29.0,Madrid,3.0,Familia
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
