,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,60,Madrid,4,Familia
1,Mujer,25,Estocolmo,4,Estudios Superiores
2,Hombre,24,Madrid,4,Estudios Superiores
3,Hombre,24,Barcelona,4,Estudios Superiores
4,Hombre,26,Estocolmo,4,Estudios Superiores
5,Hombre,26,Estocolmo,4,A través de otra persona
6,Hombre,26,Estocolmo,4,A través de otra persona
7,Hombre,40,Madrid,2,Trabajo
8,Hombre,32,Madrid,4,Familia
9,Hombre,31,Madrid,4,Familia
10,Mujer,28,Alicante,3,Familia
11,Hombre,25,Madrid,2,Vecino/a
12,Mujer,24,Madrid,4,Estudios de Primaria/Secundaria
13,Hombre,45,Madrid,2,Vecino/a
14,Hombre,25,Barcelona,4,Estudios Superiores
15,Mujer,28,Madrid,4,Estudios Superiores
16,Hombre,28,Madrid,4,Estudios Superiores
17,Mujer,29,Madrid,2,Familia
18,Mujer,26,Estocolmo,2,A través de otra persona
19,Hombre,25,Estocolmo,3,Estudios Superiores
20,Hombre,27,Alicante,4,Trabajo
21,Hombre,25,Estocolmo,3,A través de otra persona
22,Hombre,27,Estocolmo,2,Vecino/a
23,Hombre,26,Estocolmo,2,Vecino/a
24,Mujer,27,Madrid,2,Trabajo
25,Hombre,25,Madrid,4,Aficiones comunes
26,Hombre,25,Madrid,4,Estudios de Primaria/Secundaria
27,Mujer,24,Madrid,3,Estudios de Primaria/Secundaria
28,Mujer,24,Madrid,4,Estudios de Primaria/Secundaria
29,Mujer,24,Madrid,2,Estudios de Primaria/Secundaria
